canonical_id	verb_text	verb_lemma	negated	is_passive	sid	verb_token_idx	verb_category
10	come	come	False	False	2932	33241	MOTION
0	had	have	False	False	2932	33251	POSSESSION
0	reached	reach	False	False	2933	33275	OBTAINING
4	said	say	False	False	2934	33295	COMMUNICATION
37	's	be	False	False	2934	33300	STATE
0	coughed	cough	False	False	2936	33310	BREATHE
3	said	say	False	False	2940	33337	COMMUNICATION
3	tell	tell	False	False	2940	33353	COMMUNICATION
0	stroked	stroke	False	False	2942	33362	CONTACT
0	said	say	False	False	2943	33367	COMMUNICATION
0	mean	mean	False	False	2943	33375	CONJECTURE
0	came	come	False	False	2944	33380	MOTION
0	told	tell	False	False	2945	33391	COMMUNICATION
0	am	be	False	False	2946	33402	STATE
37	is	be	False	False	2946	33423	STATE
37	adopted	adopt	False	False	2946	33421	ADOPT
37	come	come	False	False	2949	33477	MOTION
37	is	be	False	False	2951	33492	STATE
0	turned	turn	False	False	2955	33528	MOTION
0	said	say	False	False	2956	33536	COMMUNICATION
2	is	be	False	False	2963	33620	STATE
0	express	express	False	False	2963	33626	REFLEXIVE_APPEARANCE
0	paused	pause	False	False	2964	33637	LINGER
0	looked	look	False	False	2964	33640	PERCEPTION
0	take	take	False	False	2965	33646	OBTAINING
3	said	say	False	False	2966	33655	COMMUNICATION
3	suppose	suppose	False	False	2966	33664	COGNITION
0	're	be	False	False	2966	33666	STATE
4	said	say	False	False	2967	33671	COMMUNICATION
0	ask	ask	False	False	2968	33683	COMMUNICATION
4	've	have	False	False	2968	33687	POSSESSION
0	said	say	False	False	2970	33710	COMMUNICATION
0	wish establish	wish establish	False	False	2971	33726	DESIRE
1	murmured	murmur	False	False	2974	33768	COMMUNICATION
1	believe	believe	True	False	2974	33774	COGNITION
1	ca	can	True	False	2975	33778	POCKET
0	said	say	False	False	2976	33784	COMMUNICATION
0	agree	agree	False	False	2977	33792	SOCIAL
0	nodded	nod	False	False	2978	33801	WINK
0	said let	say let	False	False	2979	33810	COMMUNICATION
0	have	have	False	False	2981	33838	POSSESSION
0	think	think	False	False	2981	33841	COGNITION
4	breathing	breathe	False	False	2982	33850	BREATHE
4	said	say	False	False	2983	33854	COMMUNICATION
2	got	get	False	False	2983	33859	OBTAINING
2	tell	tell	True	False	2984	33866	COMMUNICATION
2	admits	admit	False	False	2985	33874	ADMIT
2	smiled	smile	False	False	2986	33880	NONVERBAL_EXPRESSION
2	said	say	False	False	2987	33884	COMMUNICATION
2	suppose	suppose	False	False	2987	33888	COGNITION
2	explain	explain	False	False	2987	33892	COMMUNICATION
2	did	do	False	False	2988	33897	ABANDONMENT
4	said	say	False	False	2989	33908	COMMUNICATION
0	coughed	cough	False	False	2991	33929	BREATHE
0	said	say	False	False	2992	33936	COMMUNICATION
0	leaned	lean	False	False	2994	33958	ASSUMING_POSITION
3	said	say	False	False	2998	34013	COMMUNICATION
3	am	be	False	False	2998	34018	STATE
3	suspected	suspect	False	True	2999	34033	COGNITION
0	said	say	False	False	3001	34059	COMMUNICATION
0	am	be	False	False	3001	34071	STATE
0	added	add	False	False	3005	34106	MIX
2	said	say	False	False	3006	34118	COMMUNICATION
2	suppose	suppose	False	False	3006	34126	COGNITION
0	leave	leave	False	False	3006	34129	MOTION
0	said	say	False	False	3008	34144	COMMUNICATION
2	knew	know	False	False	3008	34154	COGNITION
0	understand	understand	False	False	3008	34161	COGNITION
0	assert	assert	False	False	3008	34164	CONJECTURE
2	said	say	True	False	3009	34176	COMMUNICATION
2	stopped	stop	False	False	3011	34198	ASPECT
0	take	take	False	False	3013	34215	OBTAINING
3	said	say	False	False	3014	34241	COMMUNICATION
0	wriggled	wriggle	False	False	3017	34282	BODY_INTERNAL_MOTION
0	said	say	False	False	3018	34288	COMMUNICATION
1	cried	cry	False	False	3020	34324	BREATHE
1	think	think	False	False	3020	34329	COGNITION
0	're	be	False	False	3020	34331	STATE
1	thought	think	False	False	3023	34363	COGNITION
0	seeing	see	False	False	3023	34369	PERCEPTION
6	like	like	True	False	3024	34394	EMOTION
0	saying	say	False	False	3025	34405	COMMUNICATION
1	try	try	False	False	3025	34414	ATTEMPT
1	restrain	restrain	False	False	3025	34416	FORBID
0	accusing	accuse	True	False	3026	34423	SOCIAL
0	bowed	bow	False	False	3027	34428	ASSUMING_POSITION
0	hope	hope	False	False	3028	34435	DESIRE
0	offended	offend	True	True	3028	34444	AMUSE
5	knitting	knit	False	False	3029	34461	CREATION
5	look	look	True	False	3030	34466	PERCEPTION
5	said	say	False	False	3031	34474	COMMUNICATION
5	accused	accuse	False	True	3031	34483	SOCIAL
5	appreciate	appreciate	False	False	3032	34523	ADMIRE
5	said	say	False	False	3033	34555	COMMUNICATION
0	said	say	False	False	3034	34565	COMMUNICATION
2	said	say	False	False	3036	34589	COMMUNICATION
0	looked	look	False	False	3037	34599	PERCEPTION
2	said	say	False	False	3039	34611	COMMUNICATION
8	seems	seem	False	False	3039	34621	GIVE_IMPRESSION
0	said	say	False	False	3040	34631	COMMUNICATION
2	said	say	False	False	3041	34643	COMMUNICATION
8	got	get	True	False	3041	34649	OBTAINING
9	was	be	False	False	3042	34661	STATE
0	said	say	False	False	3044	34678	COMMUNICATION
4	come	come	False	False	3044	34691	MOTION
4	found	find	False	False	3044	34705	OBTAINING
0	accused	accuse	False	False	3044	34694	SOCIAL
0	agree	agree	False	False	3046	34713	SOCIAL
2	believe	believe	False	False	3049	34736	COGNITION
2	taken	take	False	False	3049	34759	OBTAINING
2	wanted link	want link	False	False	3049	34768	DESIRE
8	killing	kill	False	False	3049	34739	KILLING
8	was	be	False	False	3049	34744	STATE
9	breaking	break	False	False	3049	34748	APPEAR
9	giving	give	False	False	3049	34751	TRANSFER
2	see	see	True	False	3050	34788	PERCEPTION
0	said	say	False	False	3051	34816	COMMUNICATION
10	assuming	assume	False	False	3051	34821	ADOPT
8	conspired murder	conspire murder	False	False	3052	34836	CONSPIRE
8	appear	appear	False	False	3053	34855	APPEAR
9	realized	realize	False	False	3054	34880	COGNITION
6	was	be	False	False	3054	34883	STATE
2	said	say	False	False	3055	34889	COMMUNICATION
0	said	say	False	False	3058	34919	COMMUNICATION
4	leant	leant	False	False	3062	35020	
0	talking	talk	False	False	3063	35027	COMMUNICATION
4	said	say	False	False	3064	35033	COMMUNICATION
4	think	think	True	False	3067	35054	COGNITION
7	refilled	refill	False	False	3068	35082	
4	remember	remember	True	False	3070	35106	COGNITION
4	done	do	False	False	3070	35124	ABANDONMENT
8	was	be	False	False	3070	35109	STATE
4	paused	pause	False	False	3071	35129	LINGER
3	sprang	spring	False	False	3075	35171	CALENDRIC_UNIT
3	trembling	tremble	False	False	3076	35178	BODY_INTERNAL_STATES
3	protest	protest	False	False	3077	35182	CONSPIRE
3	swear	swear	False	False	3079	35193	CONJECTURE
3	gave	give	False	False	3079	35198	TRANSFER
3	stopped	stop	False	False	3082	35221	ASPECT
0	admit	admit	False	False	3085	35249	ADMIT
0	administered	administer	False	False	3086	35265	CONTRIBUTE
4	paused	pause	False	False	3090	35323	LINGER
4	think	think	True	False	3091	35327	COGNITION
1	said	say	False	False	3092	35332	COMMUNICATION
1	was	be	False	False	3092	35337	STATE
0	waited	wait	False	False	3094	35355	EXIST
0	said	say	False	False	3094	35361	COMMUNICATION
0	make	make	False	False	3094	35384	CREATION
9	lifted	lift	False	True	3095	35391	PUT_DIRECTION
9	went	go	False	True	3095	35404	MOTION
3	sent	send	False	False	3096	35409	TRANSFER
0	bending	bend	False	False	3103	35504	ASSUMING_POSITION
5	said	say	False	False	3104	35515	COMMUNICATION
0	said	say	False	False	3105	35529	COMMUNICATION
0	establishing	establish	False	False	3105	35535	INDICATE
8	entered	enter	False	False	3106	35540	MOTION
8	doctored	doctor	False	False	3106	35556	CAPTAIN
3	gave	give	False	False	3107	35585	TRANSFER
4	said	say	False	False	3108	35592	COMMUNICATION
0	murmured	murmur	False	False	3112	35638	COMMUNICATION
0	does	do	False	False	3112	35644	ABANDONMENT
4	stared	star	False	False	3114	35658	CAPTAIN
4	said	say	False	False	3115	35661	COMMUNICATION
4	get	get	True	False	3115	35667	OBTAINING
0	said	say	False	False	3116	35674	COMMUNICATION
9	lying	lie	False	False	3116	35685	BODY_POSITION
3	given	give	False	False	3117	35695	TRANSFER
9	is	be	False	False	3118	35703	STATE
3	says	say	False	False	3119	35746	COMMUNICATION
9	swallowed	swallow	True	False	3120	35765	GOBBLE
4	shifted	shift	False	False	3122	35781	CONVERT
4	frowned	frown	False	False	3122	35785	NONVERBAL_EXPRESSION
2	said	say	False	False	3123	35789	COMMUNICATION
2	believe	believe	True	False	3123	35795	COGNITION
0	said	say	False	False	3126	35829	COMMUNICATION
2	objected	object	False	False	3127	35846	COMPLAIN
8	been	be	False	False	3127	35854	STATE
3	stirred	stir	False	False	3128	35861	AMUSE
3	said	say	False	False	3129	35868	COMMUNICATION
8	went	go	False	False	3130	35872	MOTION
5	said	say	False	False	3132	35904	COMMUNICATION
9	been	be	False	False	3132	35915	STATE
0	administered	administer	False	False	3132	35928	CONTRIBUTE
0	prescribed	prescribe	False	False	3135	35948	
0	tell	tell	True	False	3135	35958	COMMUNICATION
2	said	say	False	False	3138	35995	COMMUNICATION
0	say	say	False	False	3138	36002	COMMUNICATION
3	think	think	False	False	3144	36059	COGNITION
3	outlined	outline	False	False	3144	36073	SUMMARIZING
3	agree	agree	False	False	3145	36077	SOCIAL
3	agree	agree	False	False	3147	36125	SOCIAL
3	think	think	False	False	3147	36157	COGNITION
4	said	say	False	False	3148	36174	COMMUNICATION
0	said	say	False	False	3150	36203	COMMUNICATION
0	paused	pause	False	False	3151	36234	LINGER
0	went	go	False	False	3151	36236	MOTION
0	ask	ask	False	False	3154	36258	COMMUNICATION
0	state	state	False	False	3155	36281	COMMUNICATION
0	have	have	False	False	3155	36286	POSSESSION
0	spent sitting	spend sit	False	False	3156	36292	CONSUME
0	sat	sit	False	False	3157	36313	BODY_POSITION
0	were	be	False	False	3157	36331	STATE
0	been	be	False	False	3157	36353	STATE
0	kill	kill	False	False	3157	36364	KILLING
0	return	return	False	False	3157	36369	CONTRIBUTE
0	imagine	imagine	False	False	3157	36335	CHARACTERIZE
0	was	be	False	False	3157	36344	STATE
0	walk	walk	False	False	3157	36358	MOTION
0	left	leave	True	False	3158	36385	MOTION
4	said	say	False	False	3161	36404	COMMUNICATION
4	was	be	False	False	3161	36408	STATE
3	said	say	False	False	3163	36428	COMMUNICATION
10	went	go	False	False	3163	36432	MOTION
4	said	say	False	False	3164	36442	COMMUNICATION
4	did	do	False	False	3164	36449	ABANDONMENT
10	know	know	False	False	3166	36459	COGNITION
4	did	do	False	False	3166	36461	ABANDONMENT
3	said	say	False	False	3167	36465	COMMUNICATION
10	were	be	False	False	3167	36469	STATE
4	turned	turn	False	False	3168	36477	MOTION
4	said	say	False	False	3169	36481	COMMUNICATION
0	mean	mean	False	False	3169	36489	CONJECTURE
3	repeated	repeat	False	False	3170	36498	COMMUNICATION
3	said	say	False	False	3170	36503	COMMUNICATION
0	were	be	False	False	3170	36505	STATE
3	did	do	True	False	3171	36517	ABANDONMENT
0	said	say	False	False	3173	36540	COMMUNICATION
0	were	be	False	False	3173	36549	STATE
3	said	say	False	False	3174	36557	COMMUNICATION
2	went	go	False	False	3175	36567	MOTION
3	remained	remain	False	False	3176	36575	EXIST
3	was	be	False	False	3176	36578	STATE
2	said	say	False	False	3177	36582	COMMUNICATION
2	wanted test	want test	False	False	3177	36589	DESIRE
2	was	be	False	False	3179	36608	STATE
3	nodded	nod	False	False	3180	36618	WINK
3	said	say	False	False	3181	36621	COMMUNICATION
3	assure	assure	False	False	3182	36637	ADVISE
0	said	say	False	False	3183	36643	COMMUNICATION
2	said	say	False	False	3185	36665	COMMUNICATION
2	wearing	wear	True	False	3185	36671	SIMPLE_DRESSING
0	said	say	False	False	3186	36677	COMMUNICATION
0	turned	turn	False	False	3187	36692	MOTION
5	said	say	False	False	3189	36714	COMMUNICATION
5	took	take	False	False	3189	36718	OBTAINING
5	sat	sit	False	False	3190	36734	BODY_POSITION
0	said	say	False	False	3191	36745	COMMUNICATION
0	think	think	True	False	3191	36751	COGNITION
0	noticed	notice	False	False	3191	36753	PERCEPTION
5	was	be	False	False	3192	36762	STATE
0	sat	sit	False	False	3194	36785	BODY_POSITION
1	answered	answer	False	False	3197	36802	COMMUNICATION
1	was	be	False	False	3198	36809	STATE
1	wandered	wander	False	False	3199	36820	MEANDER
1	went	go	False	False	3200	36827	MOTION
1	talked	talk	False	False	3200	36830	COMMUNICATION
0	interrupted	interrupt	False	False	3201	36839	INTERRUPT_PROCESS
0	said	say	False	False	3202	36842	COMMUNICATION
1	was	be	False	False	3203	36856	STATE
1	said	say	False	False	3204	36860	COMMUNICATION
1	know	know	True	False	3204	36866	COGNITION
1	think	think	False	False	3205	36875	COGNITION
1	said	say	False	False	3207	36902	COMMUNICATION
1	know	know	True	False	3207	36908	COGNITION
2	was	be	False	False	3208	36913	STATE
1	shivered	shiver	False	False	3209	36919	BODY_INTERNAL_STATES
2	queer	queer	False	False	3210	36927	
0	wanted know	want know	False	False	3211	36932	DESIRE
1	said	say	False	False	3212	36937	COMMUNICATION
2	said	say	False	False	3212	36954	COMMUNICATION
2	said	say	False	False	3212	36945	COMMUNICATION
2	waiting	wait	False	False	3212	36957	EXIST
2	frightened	frighten	False	False	3213	36965	AMUSE
0	nodded	nod	False	False	3214	36972	WINK
0	said	say	False	False	3215	36975	COMMUNICATION
0	do	do	False	False	3215	36981	ABANDONMENT
1	went	go	False	False	3216	36987	MOTION
1	went	go	False	False	3217	37000	MOTION
1	been	be	False	False	3218	37011	STATE
0	stroked	stroke	False	False	3219	37021	CONTACT
0	said	say	False	False	3220	37026	COMMUNICATION
0	doubt	doubt	False	False	3221	37035	CONJECTURE
8	had tell	have tell	False	False	3222	37056	POSSESSION
8	been	be	False	False	3223	37064	STATE
8	taken	take	False	False	3224	37081	OBTAINING
8	gone	go	False	False	3224	37091	MOTION
8	looked	look	True	False	3225	37107	PERCEPTION
8	seen	see	False	False	3225	37117	PERCEPTION
8	swear	swear	False	False	3226	37133	CONJECTURE
8	laid	lay	False	False	3226	37149	PLACEMENT
0	cleared	clear	False	False	3228	37170	CLEAR
2	murmured	murmur	False	False	3229	37175	COMMUNICATION
0	said	say	False	False	3230	37192	COMMUNICATION
0	reiterate	reiterate	False	False	3232	37244	COMMUNICATION
0	ask consider	ask consider	False	False	3236	37336	COMMUNICATION
0	warn	warn	False	False	3237	37359	ADVISE
2	had	have	False	False	3238	37374	POSSESSION
2	murmured	murmur	False	False	3243	37423	COMMUNICATION
0	believe	believe	False	False	3245	37443	COGNITION
1	asked	ask	False	False	3246	37448	COMMUNICATION
1	sat	sit	False	False	3247	37454	BODY_POSITION
2	cocked	cock	False	False	3249	37485	CRANE
2	said	say	False	False	3250	37497	COMMUNICATION
10	mean	mean	False	False	3250	37501	CONJECTURE
2	believe	believe	False	False	3250	37505	COGNITION
2	said	say	False	False	3252	37527	COMMUNICATION
0	know	know	False	False	3253	37540	COGNITION
1	took	take	False	False	3254	37553	OBTAINING
2	made	make	False	False	3256	37572	CREATION
1	shivered	shiver	False	False	3262	37621	BODY_INTERNAL_STATES
1	said	say	False	False	3263	37624	COMMUNICATION
1	keep feeling	keep feel	False	False	3264	37635	POSSESSION
2	said	say	False	False	3265	37647	COMMUNICATION
2	know	know	False	False	3265	37653	COGNITION
1	said	say	False	False	3267	37675	COMMUNICATION
1	wish	wish	False	False	3267	37682	DESIRE
2	said	say	False	False	3268	37690	COMMUNICATION
2	wo	will	True	False	3268	37698	FUTURE_HAVING
1	said	say	False	False	3271	37725	COMMUNICATION
0	think	think	False	False	3271	37744	COGNITION
2	grinned	grin	False	False	3272	37751	NONVERBAL_EXPRESSION
2	said	say	False	False	3273	37755	COMMUNICATION
2	take	take	False	False	3273	37759	OBTAINING
0	excepting	except	False	False	3273	37763	
2	know	know	False	False	3275	37776	COGNITION
2	fancy	fancy	True	False	3275	37790	ADMIRE
2	'm	be	True	False	3275	37781	STATE
10	strike	strike	False	False	3276	37802	CONTACT
2	come	come	False	False	3276	37818	MOTION
2	stake	stake	False	False	3277	37823	
1	said	say	False	False	3278	37838	COMMUNICATION
2	said	say	False	False	3279	37846	COMMUNICATION
0	going return	go return	True	False	3279	37859	MOTION
1	hesitated	hesitate	False	False	3280	37867	LINGER
1	said	say	False	False	3280	37873	COMMUNICATION
10	admitted	admit	False	False	3280	37878	ADMIT
0	hold	hold	True	False	3280	37887	POSSESSION
0	know	know	False	False	3280	37881	COGNITION
1	see	see	True	False	3280	37900	PERCEPTION
2	said	say	False	False	3281	37915	COMMUNICATION
2	were commit	be commit	False	False	3282	37923	STATE
2	get	get	False	False	3282	37938	OBTAINING
2	plump	plump	False	False	3286	37991	BODY_DESCRIPTION_HOLISTIC
1	sounded	sound	False	False	3288	38001	SOUND_EXISTENCE
1	thought	think	False	False	3289	38005	COGNITION
1	said	say	False	False	3289	38012	COMMUNICATION
0	's	be	False	False	3291	38030	STATE
0	presiding	preside	False	False	3291	38038	APPELLATIONS
0	played	play	False	True	3292	38053	SOCIAL
0	gets see	get see	False	False	3294	38075	OBTAINING
0	's	be	False	False	3294	38094	STATE
0	want go	want go	False	False	3294	38104	DESIRE
1	said	say	False	False	3295	38119	COMMUNICATION
1	suppose	suppose	False	False	3295	38126	COGNITION
2	said	say	False	False	3296	38134	COMMUNICATION
0	plump	plump	False	False	3296	38140	BODY_DESCRIPTION_HOLISTIC
1	answered	answer	False	False	3297	38148	COMMUNICATION
2	gave	give	False	False	3298	38156	TRANSFER
10	know	know	False	False	3300	38168	COGNITION
2	put	put	False	False	3300	38173	PLACEMENT
1	shook	shake	False	False	3301	38181	AMUSE
0	get	get	True	False	3305	38210	OBTAINING
9	had	have	False	False	3305	38224	POSSESSION
3	gave	give	False	False	3305	38231	TRANSFER
2	admitted	admit	False	False	3306	38236	ADMIT
1	persisted	persist	False	False	3307	38247	EXIST
2	said	say	False	False	3309	38280	COMMUNICATION
2	doubt	doubt	False	False	3309	38286	CONJECTURE
3	killed	kill	False	False	3309	38291	KILLING
3	had	have	True	False	3310	38298	POSSESSION
3	doubt	doubt	False	False	3310	38326	CONJECTURE
2	left	leave	True	False	3310	38306	MOTION
3	hared	hare	False	False	3310	38317	AGGREGATE
3	's	be	False	False	3310	38329	STATE
1	said	say	False	False	3311	38346	COMMUNICATION
3	do	do	True	False	3311	38352	ABANDONMENT
3	had	have	False	False	3312	38357	POSSESSION
3	went	go	False	False	3313	38370	MOTION
2	whistled	whistle	False	False	3314	38381	ANIMAL_SOUNDS
2	said	say	False	False	3315	38387	COMMUNICATION
0	think	think	False	False	3315	38392	COGNITION
3	did	do	False	False	3315	38394	ABANDONMENT
1	said	say	False	False	3317	38406	COMMUNICATION
3	's	be	False	False	3318	38416	STATE
3	swear	swear	False	False	3319	38427	CONJECTURE
2	looked	look	False	False	3320	38446	PERCEPTION
2	said	say	False	False	3321	38457	COMMUNICATION
10	know	know	False	False	3321	38453	COGNITION
2	wonder	wonder	False	False	3322	38469	COGNITION
4	is	be	False	False	3324	38480	STATE
4	want know	want know	False	False	3325	38490	DESIRE
8	held	hold	False	False	3328	38515	POSSESSION
4	said	say	False	False	3329	38524	COMMUNICATION
8	's	be	False	False	3329	38533	STATE
4	want know	want know	False	False	3332	38555	DESIRE
4	said	say	False	False	3334	38573	COMMUNICATION
8	said	say	False	False	3335	38588	COMMUNICATION
0	got	get	False	False	3335	38595	OBTAINING
10	got	get	False	False	3336	38604	OBTAINING
4	said	say	False	False	3337	38621	COMMUNICATION
4	have	have	False	False	3337	38616	POSSESSION
4	be	be	False	False	3339	38638	STATE
4	say	say	False	False	3340	38644	COMMUNICATION
4	'm	be	False	False	3340	38649	STATE
8	wiped	wipe	False	False	3341	38669	FUNNEL
8	said	say	False	False	3342	38677	COMMUNICATION
4	said	say	False	False	3343	38696	COMMUNICATION
8	shook	shake	False	False	3344	38714	AMUSE
8	said	say	False	False	3345	38719	COMMUNICATION
8	know	know	True	False	3345	38726	COGNITION
8	know	know	True	False	3346	38731	COGNITION
3	said	say	False	False	3351	38760	COMMUNICATION
0	looked	look	False	False	3353	38785	PERCEPTION
0	played	play	False	False	3354	38796	SOCIAL
0	said	say	False	False	3355	38807	COMMUNICATION
0	do	do	True	False	3355	38811	ABANDONMENT
0	say	say	False	False	3356	38827	COMMUNICATION
3	dropped	drop	False	False	3357	38866	CALIBRATABLE_COS
3	groaned	groan	False	False	3357	38873	ANIMAL_SOUNDS
3	said	say	False	False	3358	38876	COMMUNICATION
0	said	say	False	False	3359	38899	COMMUNICATION
0	hope	hope	True	False	3359	38895	DESIRE
0	intend take	intend take	False	False	3360	38906	ATTEMPT
3	marvelled	marvel	False	False	3362	38950	MARVEL
3	was	be	False	False	3363	38960	STATE
0	thinking Murdered	think murder	False	False	3364	38988	COGNITION
3	are	be	False	False	3365	38998	STATE
3	think	think	False	False	3365	39004	COGNITION
3	said	say	False	False	3367	39016	COMMUNICATION
0	remember	remember	False	False	3369	39035	COGNITION
3	said	say	False	False	3371	39051	COMMUNICATION
0	said	say	False	False	3373	39072	COMMUNICATION
0	think	think	False	False	3373	39069	COGNITION
3	said	say	False	False	3374	39089	COMMUNICATION
0	stroked	stroke	False	False	3375	39109	CONTACT
0	murmured	murmur	False	False	3375	39113	COMMUNICATION
0	know	know	False	False	3375	39119	COGNITION
0	say	say	True	False	3375	39125	COMMUNICATION
3	stared	star	False	False	3376	39130	CAPTAIN
0	mean	mean	False	False	3377	39137	CONJECTURE
0	know	know	False	False	3377	39139	COGNITION
0	said	say	False	False	3378	39145	COMMUNICATION
0	admit	admit	False	False	3378	39162	ADMIT
0	have	have	False	False	3378	39165	POSSESSION
0	think	think	False	False	3380	39191	COGNITION
3	stared	star	False	False	3381	39196	CAPTAIN
3	said	say	False	False	3382	39201	COMMUNICATION
3	understand	understand	True	False	3382	39207	COGNITION
5	was	be	False	False	3384	39216	STATE
5	took	take	False	False	3385	39223	OBTAINING
5	went	go	False	False	3385	39228	MOTION
5	opened	open	False	False	3386	39236	APPEAR
5	set	set	False	False	3387	39248	PLACEMENT
5	went	go	False	False	3387	39252	MOTION
5	took	take	False	False	3388	39266	OBTAINING
5	opened	open	False	False	3389	39276	APPEAR
5	began writing	begin write	False	False	3389	39279	ASPECT
0	made	make	False	False	3394	39316	CREATION
0	is	be	False	False	3395	39324	STATE
5	suspected	suspect	False	False	3397	39349	COGNITION
5	know	know	False	False	3400	39367	COGNITION
5	sat	sit	False	False	3401	39372	BODY_POSITION
5	wrote	write	False	False	3404	39399	LECTURE
5	awoke	awake	False	False	3406	39421	APPEAR
5	looked	look	False	False	3407	39424	PERCEPTION
5	scored	score	False	False	3408	39435	BEHIND_THE_SCENES
5	said	say	False	False	3409	39448	COMMUNICATION
5	write	write	False	False	3409	39457	LECTURE
5	Did	do	False	False	3410	39460	ABANDONMENT
5	going	go	False	False	3411	39466	MOTION
8	brought	bring	False	False	3418	39515	TRANSFER
8	said	say	False	False	3419	39527	COMMUNICATION
8	draw	draw	False	False	3419	39532	FORCE
1	said	say	False	False	3425	39598	COMMUNICATION
0	pour	pour	False	False	3425	39603	POUR
0	replied	reply	False	False	3426	39614	COMMUNICATION
0	do	do	False	False	3426	39620	ABANDONMENT
5	lost	lose	False	False	3428	39636	CONTRIBUTE
1	moved	move	False	False	3430	39651	MOTION
2	made	make	False	False	3435	39681	CREATION
4	responded	respond	False	False	3436	39687	COMMUNICATION
0	sipped	sip	False	False	3438	39705	CHEW
8	came	come	False	False	3439	39712	MOTION
8	was	be	False	False	3440	39717	STATE
8	said	say	False	False	3441	39721	COMMUNICATION
0	mean	mean	False	False	3444	39766	CONJECTURE
8	going	go	False	False	3446	39783	MOTION
8	was	be	True	False	3446	39797	STATE
0	asked	ask	False	False	3447	39807	COMMUNICATION
4	said	say	False	False	3449	39826	COMMUNICATION
2	said	say	False	False	3452	39853	COMMUNICATION
4	said	say	False	False	3455	39875	COMMUNICATION
10	kill	kill	True	False	3458	39908	KILLING
8	said	say	False	False	3460	39921	COMMUNICATION
8	went	go	False	False	3461	39935	MOTION
5	rose	rise	False	False	3468	40012	BODY_POSITION
5	said	say	False	False	3469	40018	COMMUNICATION
5	going	go	False	False	3469	40023	MOTION
1	said	say	False	False	3470	40029	COMMUNICATION
1	go	go	False	False	3470	40034	MOTION
4	said	say	False	False	3474	40096	COMMUNICATION
2	said	say	False	False	3475	40114	COMMUNICATION
2	went	go	False	False	3476	40133	MOTION
2	followed	follow	False	False	3476	40139	MOTION
8	saw	see	False	False	3480	40177	PERCEPTION
8	setting	set	False	False	3480	40171	PLACEMENT
8	heard	hear	False	False	3481	40183	PERCEPTION
0	advise	advise	False	False	3482	40202	ADVISE
4	said	say	False	False	3483	40214	COMMUNICATION
4	is	be	False	False	3485	40253	STATE
0	know	know	False	False	3485	40255	COGNITION
0	said	say	False	False	3486	40262	COMMUNICATION
8	came	come	False	False	3488	40283	MOTION
8	slipped	slip	False	False	3488	40291	TRANSFER
8	saw	see	False	False	3489	40298	PERCEPTION
8	nodded	nod	False	False	3490	40320	WINK
8	muttered	mutter	False	False	3491	40332	MANNER_SPEAKING
8	went	go	False	False	3492	40335	MOTION
8	murmured	murmur	False	False	3496	40378	COMMUNICATION
8	see	see	False	False	3496	40383	PERCEPTION
8	locked	lock	False	False	3497	40399	TAPE
8	pulled	pull	False	False	3498	40416	CONTACT
8	hurried	hurry	False	False	3499	40438	MOTION
8	looked	look	False	False	3500	40465	PERCEPTION
8	prepared	prepare	False	False	3501	40479	PREPARING
8	said	say	False	False	3502	40484	COMMUNICATION
8	seen	see	False	False	3502	40496	PERCEPTION
2	had	have	False	False	3504	40507	POSSESSION
2	did	do	False	False	3505	40516	ABANDONMENT
2	raised	raise	False	False	3506	40524	CRANE
2	listened	listen	False	False	3506	40530	PEER
2	hear	hear	False	False	3508	40544	PERCEPTION
2	hear	hear	True	False	3509	40565	PERCEPTION
2	was	be	False	False	3510	40569	STATE
2	sitting	sit	False	False	3511	40579	BODY_POSITION
2	put	put	False	False	3512	40592	PLACEMENT
2	said	say	False	False	3514	40619	COMMUNICATION
2	think	think	False	False	3514	40625	COGNITION
2	tapping	tap	False	False	3515	40646	CONTACT
2	opened	open	False	False	3516	40658	APPEAR
2	said Sleeping	say sleep	False	False	3518	40677	COMMUNICATION
0	got	get	False	False	3519	40691	OBTAINING
4	said	say	False	False	3520	40698	COMMUNICATION
2	answered	answer	False	False	3521	40709	COMMUNICATION
0	know	know	False	False	3522	40724	COGNITION
4	looked	look	False	False	3523	40732	PERCEPTION
4	said	say	False	False	3524	40746	COMMUNICATION
4	slept	sleep	False	False	3525	40762	FIT
2	said	say	False	False	3527	40773	COMMUNICATION
2	said	say	False	False	3529	40798	COMMUNICATION
2	mean	mean	False	False	3529	40802	CONJECTURE
8	is	be	False	False	3529	40805	STATE
8	is	be	True	False	3530	40809	STATE
4	swore	swear	False	False	3532	40835	CONJECTURE
4	said	say	False	False	3533	40841	COMMUNICATION
8	be	be	False	False	3533	40849	STATE
4	get	get	False	False	3535	40860	OBTAINING
2	nodded	nod	False	False	3537	40875	WINK
2	moved	move	False	False	3538	40878	MOTION
2	found	find	False	False	3539	40887	OBTAINING
0	had roused	have rouse	False	False	3540	40901	POSSESSION
1	dressed	dress	False	True	3541	40911	DRESS
2	ascertained	ascertain	False	False	3544	40937	DISCOVER
2	said	say	False	False	3546	40960	COMMUNICATION
8	got	get	False	False	3546	40964	OBTAINING
1	said	say	False	False	3547	40971	COMMUNICATION
1	tried make	try make	False	False	3547	40978	ATTEMPT
10	think	think	True	False	3547	40989	COGNITION
8	hiding	hide	False	False	3547	40992	CONCEALMENT
