canonical_id_left	name_left	role_left	word	lemma	index	negated	gender_left	name_variants_left	canonical_id_right	name_right	role_right	gender_right	name_variants_right
2	Philip Lombard	agent	looked	look	38448	False	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
3	Edward George Armstrong	agent	stared	star	39132	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
3	Edward George Armstrong	agent	stared	star	39198	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
4	William Henry Blore	agent	followed	follow	40141	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	2	Philip Lombard	patient	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']
2	Philip Lombard	agent	found	find	40889	False	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
0	Lawrence John Wargrave	agent	had roused	have rouse	40903	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
5	Emily Brent	agent	assure	assure	41159	False	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
5	Emily Brent	agent	seen	see	41201	True	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"	8	Thomas Rogers	patient	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']
1	Vera Elizabeth Claythorne	agent	caught	catch	41312	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
1	Vera Elizabeth Claythorne	agent	made	make	41324	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
3	Edward George Armstrong	agent	struck	strike	41875	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
2	Philip Lombard	agent	ask	ask	42411	False	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
2	Philip Lombard	agent	ask	ask	42411	False	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']	5	Emily Brent	patient	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"
4	William Henry Blore	agent	suspect	suspect	42700	True	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	2	Philip Lombard	patient	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']
2	Philip Lombard	agent	take	take	42811	False	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
4	William Henry Blore	agent	stared	star	43077	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	2	Philip Lombard	patient	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']
4	William Henry Blore	agent	tell	tell	43114	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	2	Philip Lombard	patient	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']
4	William Henry Blore	agent	got	get	43182	True	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	2	Philip Lombard	patient	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']
4	William Henry Blore	agent	demanded	demand	43237	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	2	Philip Lombard	patient	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']
14	Hugo Hamilton	agent	looked	look	43466	False	m	['Hugo', 'Hugo Hamilton', 'The Lord', 'a good-looking young man called Hugo Hamilton', 'you']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
5	Emily Brent	agent	dreamed	dream	43884	False	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"	17	Beatrice Taylor	patient	f	['BEATRICE TAYLOR', 'Beatrice', 'Beatrice Taylor', 'The abandoned creature', 'the drowned girl']
3	Edward George Armstrong	agent	came	come	44422	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	5	Emily Brent	patient	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"
3	Edward George Armstrong	agent	give	give	44435	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	5	Emily Brent	patient	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"
5	Emily Brent	agent	see	see	44728	False	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"	17	Beatrice Taylor	patient	f	['BEATRICE TAYLOR', 'Beatrice', 'Beatrice Taylor', 'The abandoned creature', 'the drowned girl']
1	Vera Elizabeth Claythorne	agent	fetch	fetch	44859	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	5	Emily Brent	patient	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"
4	William Henry Blore	agent	take	take	44921	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	5	Emily Brent	patient	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"
1	Vera Elizabeth Claythorne	agent	judge	judge	45014	True	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	5	Emily Brent	patient	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"
5	Emily Brent	agent	told	tell	45084	False	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
5	Emily Brent	agent	tell	tell	45097	False	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
0	Lawrence John Wargrave	agent	ask observe	ask observe	45269	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
3	Edward George Armstrong	agent	looked	look	45877	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
3	Edward George Armstrong	agent	looked	look	45877	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
3	Edward George Armstrong	agent	tell	tell	45890	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
4	William Henry Blore	agent	looking	look	45902	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	2	Philip Lombard	patient	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']
0	Lawrence John Wargrave	agent	ask	ask	45959	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
0	Lawrence John Wargrave	agent	tell	tell	46219	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	2	Philip Lombard	patient	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']
0	Lawrence John Wargrave	agent	ask go	ask go	46545	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
0	Lawrence John Wargrave	agent	think	think	48561	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
14	Hugo Hamilton	agent	was	be	49061	False	m	['Hugo', 'Hugo Hamilton', 'The Lord', 'a good-looking young man called Hugo Hamilton', 'you']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
3	Edward George Armstrong	agent	supported	support	49717	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
4	William Henry Blore	agent	knock	knock	50122	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
3	Edward George Armstrong	agent	came	come	50188	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
0	Lawrence John Wargrave	agent	following	follow	50204	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
1	Vera Elizabeth Claythorne	agent	said	say	51708	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	15	Cyril Ogilvie Hamilton	patient	m	['A puny child', 'Cyril', 'Cyril Hamilton', 'Cyril Ogilvie Hamilton', 'You']
1	Vera Elizabeth Claythorne	agent	tell	tell	51796	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	15	Cyril Ogilvie Hamilton	patient	m	['A puny child', 'Cyril', 'Cyril Hamilton', 'Cyril Ogilvie Hamilton', 'You']
1	Vera Elizabeth Claythorne	agent	talk	talk	51811	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	15	Cyril Ogilvie Hamilton	patient	m	['A puny child', 'Cyril', 'Cyril Hamilton', 'Cyril Ogilvie Hamilton', 'You']
14	Hugo Hamilton	agent	looked	look	52045	False	m	['Hugo', 'Hugo Hamilton', 'The Lord', 'a good-looking young man called Hugo Hamilton', 'you']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
1	Vera Elizabeth Claythorne	agent	written	write	52083	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	14	Hugo Hamilton	patient	m	['Hugo', 'Hugo Hamilton', 'The Lord', 'a good-looking young man called Hugo Hamilton', 'you']
1	Vera Elizabeth Claythorne	agent	think	think	52104	True	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	14	Hugo Hamilton	patient	m	['Hugo', 'Hugo Hamilton', 'The Lord', 'a good-looking young man called Hugo Hamilton', 'you']
14	Hugo Hamilton	agent	was	be	52141	False	m	['Hugo', 'Hugo Hamilton', 'The Lord', 'a good-looking young man called Hugo Hamilton', 'you']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
4	William Henry Blore	agent	paused	pause	53546	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
2	Philip Lombard	agent	moved	move	53760	False	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
2	Philip Lombard	agent	raced	race	53888	False	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
4	William Henry Blore	agent	speak	speak	53970	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
2	Philip Lombard	agent	joined	join	54000	False	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
2	Philip Lombard	agent	'm	be	54165	False	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
4	William Henry Blore	agent	followed	follow	54186	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	2	Philip Lombard	patient	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']
1	Vera Elizabeth Claythorne	agent	were	be	54338	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
3	Edward George Armstrong	agent	groaning	groan	54400	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
3	Edward George Armstrong	agent	inform	inform	54412	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
4	William Henry Blore	agent	tell	tell	54860	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
4	William Henry Blore	agent	tell	tell	54941	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
4	William Henry Blore	agent	find	find	55448	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	2	Philip Lombard	patient	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']
4	William Henry Blore	agent	find	find	55448	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	2	Philip Lombard	patient	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']
1	Vera Elizabeth Claythorne	agent	are	be	55812	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	2	Philip Lombard	patient	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']
4	William Henry Blore	agent	ask	ask	55940	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	2	Philip Lombard	patient	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']
4	William Henry Blore	agent	pot	pot	55952	True	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	2	Philip Lombard	patient	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']
2	Philip Lombard	agent	looked	look	56028	False	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
2	Philip Lombard	agent	stay	stay	56912	False	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
2	Philip Lombard	agent	shoot	shoot	56939	False	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
2	Philip Lombard	agent	come	come	57001	False	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
2	Philip Lombard	agent	shoot	shoot	57043	False	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
2	Philip Lombard	agent	lend	lend	57140	False	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
1	Vera Elizabeth Claythorne	agent	heard	hear	57325	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
4	William Henry Blore	agent	rid	rid	57403	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
1	Vera Elizabeth Claythorne	agent	ask	ask	57433	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	2	Philip Lombard	patient	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']
2	Philip Lombard	agent	looked	look	57558	False	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
2	Philip Lombard	agent	shoot	shoot	57580	True	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
1	Vera Elizabeth Claythorne	agent	turned	turn	57619	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	2	Philip Lombard	patient	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']
2	Philip Lombard	agent	looked	look	57790	False	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
1	Vera Elizabeth Claythorne	agent	come	come	58046	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	2	Philip Lombard	patient	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']
2	Philip Lombard	agent	grasped	grasp	58202	False	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
2	Philip Lombard	agent	find	find	58365	True	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
2	Philip Lombard	agent	find	find	58357	True	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
4	William Henry Blore	agent	was	be	58558	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
1	Vera Elizabeth Claythorne	agent	see	see	59304	True	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	2	Philip Lombard	patient	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']
1	Vera Elizabeth Claythorne	agent	looked	look	59452	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
1	Vera Elizabeth Claythorne	agent	looked	look	59516	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
1	Vera Elizabeth Claythorne	agent	leaned	lean	59610	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	2	Philip Lombard	patient	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']
1	Vera Elizabeth Claythorne	agent	facing	face	59707	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	2	Philip Lombard	patient	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']
34	Maine	agent	knew	know	61462	True	m	['I think, Maine', 'Inspector Maine', 'Maine', 'Maine coughed.', 'Maine hesitated.']	10	Isaac Morris	patient	m	['Isaac Morris', 'Man called Morris', 'Morris', 'Mr. Isaac Morris', 'Mr. Morris']
34	Maine	agent	telling	tell	61610	False	m	['I think, Maine', 'Inspector Maine', 'Maine', 'Maine coughed.', 'Maine hesitated.']	12	Thomas Legge	patient	m	['A.C.', 'Assistant Commissioner', 'Legge', 'Sir Thomas Legge', 'The A.C.']
11	Fred Narracott	agent	override	override	61799	False	m	['Fred', 'Fred Narracott', 'Mr. Narracott', 'Narracott']	10	Isaac Morris	patient	m	['Isaac Morris', 'Man called Morris', 'Morris', 'Mr. Isaac Morris', 'Mr. Morris']
19	Arthur Richmond	agent	serving	serve	62661	False	m	['Arthur', 'Arthur Richmond', 'Richmond', 'her lover', 'the boy']	6	John Gordon Macarthur	patient	m	"['""he', 'Damn fool', 'General', 'General Macarthur', 'John Gordon Macarthur']"
2	Philip Lombard	agent	pushed	push	64064	False	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
2	Philip Lombard	agent	doped	dope	64075	False	m	['A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow', 'Good-looking fellow']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
