subject_text	subject_ids	subject_pos	verb_text	verb_lemma	verb_id	object_text	object_ids	object_pos	negated
she	[464]	PRON	say	say	21901	what	[]	PRON	False
They	[898]	PRON	done	do	21914	murder	[]	NOUN	False
thing	[]	NOUN	going	go	21929	to be raked up	[]	ADP	False
what	[]	PRON	going	go	21937	to happen	[]	VERB	False
woman	[464]	NOUN	give	give	21948	show	[]	NOUN	False
She	[464]	PRON	got	get	21956	nerve	[]	NOUN	True
he	[811]	PRON	slips	slip	22021	something	[]	PRON	False
man	[1874]	NOUN	do	do	22128	that	[]	PRON	False
Blore	[93]	PROPN	gave	give	22136	laugh	[]	NOUN	False
he	[1874]	PRON	stop	stop	22157	to think too much about sentiment	[]	NOUN	True
I	[93]	PRON	get	get	22202	you	[94]	PRON	False
Mr. Justice Wargrave	[55]	PROPN	stirred	stir	22239	little	[]	ADJ	False
Fred Narracott	[100]	PROPN	doing	do	22285	what	[]	PRON	False
he	[100]	PRON	send	send	22295	brother	[2156]	NOUN	False
Rogers	[94]	PROPN	waited	wait	22333	minute	[]	NOUN	False
Doctor	[737]	PROPN	telling	tell	22360	us	[2160]	PRON	False
Rogers	[94]	PROPN	inclined	incline	22365	head	[]	NOUN	False
He	[71]	PRON	took	take	22381	bacon dish	[]	NOUN	False
Blore	[93]	PROPN	nodded	nod	22416	head	[]	NOUN	False
you	[71]	PRON	thinking	think	22429	what	[]	PRON	False
I	[93]	PRON	asked	ask	22436	question	[]	NOUN	False
I	[71]	PRON	say	say	22482	what	[]	PRON	False
voice	[]	NOUN	spoke	speak	22518	voice	[]	NOUN	False
Blore	[93]	PROPN	turned	turn	22539	shoulder	[]	NOUN	False
Blore	[93]	PROPN	viewed	view	22545	speaker	[906]	NOUN	False
We	[2168]	PRON	going	go	22599	to leave the island	[1934]	NOUN	True
you	[71]	PRON	see	see	22618	end	[]	NOUN	False
It	[]	PRON	take	take	22761	lot	[]	NOUN	False
I	[71]	PRON	feel	feel	22800	you	[86]	PRON	False
I	[71]	PRON	thank	thank	22807	you	[86]	PRON	False
I	[94]	PRON	have	have	22877	word	[]	NOUN	False
he	[86]	PRON	saw	see	22897	what	[]	PRON	False
I	[287]	PRON	have	have	22943	word	[]	NOUN	False
doctor	[287]	NOUN	turned	turn	22956	house	[189]	NOUN	False
doctor	[287]	NOUN	reentered	reentere	22959	house	[189]	NOUN	False
He	[86]	PRON	said	say	22968	Pull yourself together	[86]	ADV	False
He	[86]	PRON	opened	open	22995	diningroom door	[]	NOUN	False
Rogers	[94]	PROPN	followed	follow	23006	him	[287]	PRON	False
Rogers	[94]	PROPN	shut	shut	23009	door	[]	NOUN	False
I	[86]	PRON	understand	understand	23057	that	[]	SCONJ	True
Armstrong	[86]	PROPN	said	say	23061	Things	[]	NOUN	False
it	[]	PRON	got	get	23092	to be explained , sir	[1891]	PROPN	False
It	[]	PRON	got	get	23101	to be explained	[]	VERB	False
it	[]	PRON	make	make	23110	sense	[]	NOUN	True
We	[2183]	PRON	counted	count	23190	them	[2184]	PRON	False
I	[94]	PRON	noticed	notice	23228	it	[]	PRON	False
I	[94]	PRON	laid	lay	23256	breakfast	[]	NOUN	False
you	[1891]	PRON	believe	believe	23287	me	[0]	PRON	True
It	[]	PRON	make	make	23304	sense	[]	NOUN	True
village	[927]	NOUN	seen	see	23382	bay	[930]	NOUN	True
hill	[928]	NOUN	concealed	conceal	23396	bay	[930]	NOUN	False
juttingout cliff	[929]	NOUN	concealed	conceal	23396	bay	[930]	NOUN	False
man	[2189]	NOUN	seemed	seem	23414	sort	[2190]	NOUN	False
who	[2189]	PRON	brought	bring	23410	us	[921]	PRON	False
She	[125]	PRON	fighting	fight	23443	feeling	[]	NOUN	False
You	[125]	PRON	had	have	23472	nerves	[]	NOUN	False
I	[125]	PRON	want	want	23494	to get away	[]	ADV	False
I	[931]	PRON	had	have	23571	doubts	[]	NOUN	False
I	[931]	PRON	had	have	23571	none	[]	NOUN	False
One	[270]	NUM	takes	take	23594	things	[]	NOUN	False
Vera	[125]	PROPN	drew	draw	23607	shuddering breath	[]	NOUN	False
She	[125]	PRON	said	say	23614	""" "" Be a little more precise , my dear"	[692]	NOUN	False
you	[76]	PRON	said	say	23623	what	[]	PRON	False
you	[76]	PRON	referring	refer	23644	what	[]	PRON	False
you	[76]	PRON	think	think	23697	What	[]	PRON	False
I	[76]	PRON	know	know	23704	what to think	[]	VERB	True
man	[557]	NOUN	dropped	drop	23731	coffee tray	[]	NOUN	False
they	[2199]	PRON	did	do	23759	it	[]	PRON	False
She	[464]	PRON	haunted	haunt	23792	it	[]	PRON	False
I	[76]	PRON	remember	remember	23803	text	[]	NOUN	False
sin	[]	NOUN	find	find	23821	thee	[464]	PRON	False
sin	[]	NOUN	find	find	23839	thee	[464]	PRON	False
She	[125]	PRON	said	say	23852	others	[385]	NOUN	False
I	[125]	PRON	understand	understand	23887	you	[76]	PRON	True
I	[76]	PRON	understand	understand	23942	you	[76]	PRON	False
I	[125]	PRON	going	go	24007	to laugh	[]	VERB	False
who	[]	PRON	doing	do	24051	duty	[]	NOUN	False
who	[]	PRON	doing	do	24051	exScotland Yard man	[2214]	NOUN	False
I	[76]	PRON	going	go	24089	to say anything last night	[]	NOUN	True
She	[109]	PRON	had	have	24151	manners	[]	NOUN	False
they	[1936]	PRON	call	call	24201	what	[]	PRON	False
nose	[]	NOUN	wrinkling	wrinkle	24214	itself	[]	PRON	False
who	[]	PRON	brought	bring	24238	her	[109]	PRON	False
they	[2218]	PRON	condone	condone	24252	behaviour	[]	NOUN	True
I	[125]	PRON	keep	keep	24275	her	[109]	PRON	True
I	[125]	PRON	condoned	condone	24290	immorality	[]	NOUN	False
creature	[2221]	NOUN	committed	commit	24327	sin	[]	NOUN	False
She	[109]	PRON	took	take	24334	life	[]	NOUN	False
She	[109]	PRON	killed	kill	24347	herself	[109]	PRON	False
she	[109]	PRON	threw	throw	24355	herself	[109]	PRON	False
she	[109]	PRON	done	do	24390	that	[]	PRON	False
you	[76]	PRON	blame	blame	24401	yourself	[76]	PRON	True
Emily Brent	[76]	PROPN	drew	draw	24407	herself	[76]	PRON	False
I	[125]	PRON	had	have	24415	nothing	[]	PRON	False
hardness	[]	NOUN	drove	drive	24432	her	[109]	PRON	False
Emily Brent	[76]	PROPN	said	say	24439	action	[]	NOUN	False
what	[]	PRON	drove	drive	24452	her	[109]	PRON	False
She	[76]	PRON	turned	turn	24476	face	[]	NOUN	False
He	[287]	PRON	wanted	want	24598	to consult with some one	[608]	NUM	False
Mr. Justice Wargrave	[55]	PROPN	have	have	24625	brain	[]	NOUN	False
He	[86]	PRON	made	make	24652	mind	[]	NOUN	False
men	[617]	NOUN	left	leave	24681	terrace	[458]	NOUN	False
They	[617]	PRON	strolled	stroll	24686	slope	[908]	NOUN	False
I	[86]	PRON	want	want	24706	consultation	[]	NOUN	False
you	[71]	PRON	think	think	24763	what	[]	PRON	False
you	[71]	PRON	accept	accept	24803	theory	[]	NOUN	False
Philip	[71]	PROPN	puffed	puff	24810	smoke	[]	NOUN	False
they	[2227]	PRON	did	do	24886	What	[]	PRON	False
I	[86]	PRON	asked	ask	24908	Rogers	[94]	PROPN	False
I	[86]	PRON	need	need	24928	to go into medical details	[]	NOUN	True
amyl	[]	NOUN	used	use	24947	to go into medical details	[]	NOUN	False
that	[]	PRON	explains	explain	25075	deal	[]	NOUN	False
I	[71]	PRON	beg	beg	25088	pardon	[]	NOUN	False
it	[]	PRON	explains	explain	25100	Indian Island	[2]	PROPN	False
who	[]	PRON	committed	commit	25130	murder	[]	NOUN	False
You	[71]	PRON	believe	believe	25145	story	[]	NOUN	False
I	[71]	PRON	believe	believe	25160	it	[]	PRON	False
Wargrave	[55]	PROPN	murdered	murder	25164	Edward Seton	[119]	PROPN	False
Wargrave	[55]	PROPN	murdered	murder	25170	him	[119]	PRON	False
he	[55]	PRON	stuck	stuck	25178	stiletto	[]	NOUN	False
you	[71]	PRON	bring	bring	25210	crime	[]	NOUN	True
Safe	[]	PROPN	saying	say	25252	Hence Mr. Owen	[56]	PROPN	False
Philip Lombard	[71]	PROPN	saying	say	25252	Hence Mr. Owen	[56]	PROPN	False
Armstrong	[86]	PROPN	drew	draw	25264	breath	[]	NOUN	False
you	[86]	PRON	think	think	25298	What	[]	PRON	False
Armstrong	[86]	PROPN	said	say	25302	Let 's go back a minute to this woman 's death	[2240]	NOUN	False
Rogers	[94]	PROPN	killed	kill	25325	her	[2240]	PRON	False
she	[2240]	PRON	give	give	25333	show	[]	NOUN	False
She	[2240]	PRON	lost	lose	25342	nerve	[]	NOUN	False
She	[2240]	PRON	took	take	25346	way	[]	NOUN	False
you	[71]	PRON	say	say	25368	What	[]	PRON	False
you	[71]	PRON	tell	tell	25408	me	[86]	NOUN	False
you	[71]	PRON	tell	tell	25408	idea	[]	NOUN	False
Anthony Marston	[92]	PROPN	got	get	25425	wind	[]	NOUN	False
he	[92]	PRON	get	get	25458	hold	[]	NOUN	False
Nobody	[371]	PRON	carries	carry	25506	Potassium Cyanide	[]	PROPN	False
It	[]	PRON	done	do	25513	one	[]	NOUN	False
who	[]	PRON	going	go	25519	to take a wasps ' nest	[]	NOUN	False
It	[]	PRON	strikes	strike	25545	me	[86]	PRON	False
Cyanide	[]	PROPN	going	go	25550	to need a bit of explaining	[]	VERB	False
Anthony Marston	[92]	PROPN	meant	mean	25561	to do away with himself before he came here	[296, 92]	ADV	False
Armstrong	[86]	PROPN	prompted	prompt	25580	him	[952]	PRON	False
me	[71]	PRON	say	say	25596	it	[]	PRON	False
Dr. Armstrong	[86]	PROPN	drew	draw	25621	breath	[]	NOUN	False
Rogers	[94]	PROPN	put	put	25680	wife	[285]	NOUN	False
we	[2249]	PRON	need	need	25702	what	[]	PRON	False
I	[86]	PRON	give	give	25724	help	[]	NOUN	False
he	[86]	PRON	repeated	repeat	25735	facts	[]	NOUN	False
Rogers	[94]	PROPN	given	give	25741	him	[86]	PRON	False
boys	[484]	PRON	went	go	25798	himself	[270]	PRON	False
One	[270]	PRON	went	go	25798	himself	[270]	PRON	False
boys	[484]	PRON	choked	choke	25800	himself	[270]	PRON	False
One	[270]	PRON	choked	choke	25800	himself	[270]	PRON	False
Philip Lombard	[71]	PROPN	grinned	grin	25838	cigarette	[]	NOUN	False
Philip Lombard	[71]	PROPN	flung	fling	25840	cigarette	[]	NOUN	False
Anthony Marston	[92]	PROPN	dies	die	25857	herself	[153]	PRON	False
Mother Rogers	[153]	PROPN	choking	choke	25861	herself	[153]	PRON	False
Mother Rogers	[153]	PROPN	oversleeps	oversleep	25870	herself	[153]	PRON	False
Lombard	[71]	PROPN	took	take	25886	him	[86]	PRON	False
Armstrong	[86]	PROPN	breathed	breathe	25924	sigh	[]	NOUN	False
it	[]	PRON	involves	involve	25939	what	[]	PRON	False
Armstrong	[86]	PROPN	shook	shake	25973	head	[]	NOUN	False
He	[71]	PRON	said	say	26006	motor boat	[964]	NOUN	False
Mr. Owen	[56]	PROPN	finished	finish	26039	job	[]	NOUN	False
We	[970]	PRON	make	make	26109	work	[]	NOUN	False
We	[970]	PRON	ferret	ferret	26119	U.N. Owen	[127]	PROPN	False
I	[0]	PRON	get	get	26161	hold	[]	NOUN	False
We	[970]	PRON	'd	would	26174	rope	[]	NOUN	False
He	[93]	PRON	expressed	express	26243	agreement	[]	NOUN	False
you	[976]	PRON	said	say	26254	What	[]	PRON	False
What you 've said about those china figures , sir ,	[976, 977, 1891]	PUNCT	makes	make	26262	difference	[]	NOUN	False
Mr. Marston	[123]	PROPN	gets	get	26326	wind	[]	NOUN	False
he	[123]	PRON	gets	get	26338	wind	[]	NOUN	False
Armstrong	[86]	PROPN	shook	shake	26358	head	[]	NOUN	False
He	[86]	PRON	stressed	stress	26363	point	[]	NOUN	False
I	[0]	PRON	forgotten	forget	26378	that	[]	PRON	False
Marston	[123]	PROPN	had	have	26416	drinks	[]	NOUN	False
he	[123]	PRON	had	have	26426	one	[]	NOUN	False
he	[123]	PRON	had	have	26426	time	[]	NOUN	False
he	[123]	PRON	finished	finish	26434	one	[]	NOUN	False
Somebody	[982]	PRON	slipped	slip	26487	dose	[]	NOUN	False
all	[984]	PRON	seeing	see	26506	him	[123]	PRON	False
Blore	[93]	PROPN	shrugged	shrug	26570	shoulders	[]	NOUN	False
's	[]	PRON	make	make	26591	start	[]	NOUN	False
Nobody	[371]	PRON	got	get	26597	revolver	[]	NOUN	False
I	[0]	PRON	got	get	26622	one	[]	NUM	False
He	[71]	PRON	patted	pat	26627	pocket	[]	NOUN	False
he	[990]	PRON	got	get	26713	arsenal	[]	NOUN	False
one	[]	NOUN	going	go	26768	to be of that kind	[]	NOUN	False
General Macarthur	[80]	PROPN	sat	sit	26893	looking out to sea	[318]	NOUN	False
He	[1878]	PRON	paid	pay	26930	attention	[]	NOUN	False
Blore	[93]	PROPN	thought	think	26952	' Tisn't natural looks as though he 'd gone into a trance or something	[995]	PRON	False
He	[93]	PRON	cleared	clear	26974	throat	[]	NOUN	False
He	[93]	PRON	said	say	26978	spot	[996]	NOUN	False
He	[2050]	PRON	cast	cast	27003	look	[]	NOUN	False
one	[2220]	NOUN	disturbs	disturb	27031	me	[0]	PRON	False
We	[999]	PRON	disturb	disturb	27043	you	[1891]	PRON	True
We	[999]	PRON	making	make	27049	tour	[]	NOUN	False
he	[93]	PRON	joined	join	27107	two	[2273]	NUM	False
he	[608]	PRON	say	say	27136	What	[]	PRON	False
Blore	[93]	PROPN	shrugged	shrug	27140	shoulders	[]	NOUN	False
he	[608]	PRON	want	want	27156	to be disturbed	[]	VERB	True
you	[1003]	PRON	see	see	27229	village	[391]	NOUN	True
We	[1005]	PRON	signal	signal	27237	something	[]	PRON	False
We	[1005]	PRON	do	do	27239	something	[]	PRON	False
We	[1005]	PRON	light	light	27249	bonfire	[]	NOUN	False
Lombard	[71]	PROPN	said	say	27256	"frowning : "" The devil of it is that that 's all probably been provided for"	[]	ADP	False
they	[391]	PRON	swallow	swallow	27340	that	[]	PRON	False
Mr. Unknown Owen	[56]	PROPN	murdered	murder	27376	guests	[1010]	NOUN	False
they	[391]	PRON	believe	believe	27385	that	[]	PRON	False
I	[0]	PRON	believe	believe	27401	it	[]	PRON	True
You	[1003]	PRON	said	say	27431	it	[]	PRON	False
Armstrong	[86]	PROPN	shook	shake	27461	head	[]	NOUN	False
I	[0]	PRON	doubt	doubt	27467	it	[]	PRON	False
we	[1015]	PRON	had	have	27497	boat	[1016]	NOUN	False
we	[1015]	PRON	row	row	27504	round the island	[1934]	NOUN	False
we	[1015]	PRON	had	have	27516	boat	[1016]	NOUN	False
fellows	[268]	VERB	get	get	27576	hold	[]	NOUN	False
I	[0]	PRON	get	get	27618	hold	[]	NOUN	False
clouds	[]	NOUN	beginning	begin	27643	to mass themselves together	[]	ADV	False
He	[0]	PRON	shot	shoot	27655	look	[]	NOUN	False
you	[1891]	PRON	thinking	think	27676	What	[]	PRON	False
She	[125]	PRON	avoided	avoid	27705	Emily Brent	[76]	PROPN	False
Miss Brent	[76]	PROPN	taken	take	27719	chair	[]	NOUN	False
she	[125]	PRON	seemed	seem	27750	to see a pale drowned face with seaweed entangled in the hair	[]	NOUN	False
Emily Brent	[76]	PROPN	sat	sit	27794	knitting	[]	NOUN	False
man	[1874]	NOUN	standing	stand	27833	man	[2286]	VERB	False
man	[1874]	NOUN	standing	stand	27833	bewildered	[2286]	VERB	False
hands	[]	NOUN	put	put	27866	cap	[]	NOUN	False
hands	[]	NOUN	begin	begin	27874	to pronounce sentence	[]	NOUN	False
man	[2291]	NOUN	sat	sit	27904	staring out to the horizon	[]	NOUN	False
It	[]	PRON	startled	startle	27935	her	[125]	PRON	False
you	[1025]	PRON	like	like	27994	sitting here looking out to sea	[318]	NOUN	False
He	[80]	PRON	nodded	nod	28004	head	[]	NOUN	False
I	[0]	PRON	think	think	28028	to wait	[]	VERB	False
you	[1025]	PRON	mean	mean	28095	What	[]	PRON	False
	[1030]	NOUN	going	go	28108	to leave the island	[1934]	NOUN	False
You	[1026]	PRON	know	know	28120	it	[]	PRON	False
you	[1026]	PRON	understand	understand	28135	What	[]	PRON	True
Vera	[125]	PROPN	said	say	28142	relief	[]	NOUN	False
you	[1026]	PRON	got	get	28194	that	[]	ADV	True
you	[1026]	PRON	got	get	28194	to carry the burden any longer	[]	ADV	True
I	[0]	PRON	understand	understand	28219	you	[1025]	PRON	True
I	[0]	PRON	loved	love	28247	Leslie	[140]	PROPN	False
I	[0]	PRON	loved	love	28251	her	[140]	PRON	False
I	[0]	PRON	loved	love	28275	her	[140]	PRON	False
I	[0]	PRON	loved	love	28311	Leslie	[140]	PROPN	False
I	[0]	PRON	did	do	28318	it	[]	PRON	False
General Macarthur	[80]	PROPN	nodded	nod	28334	head	[]	NOUN	False
we	[1034]	PRON	going	go	28353	to die	[]	VERB	False
I	[0]	PRON	sent	send	28358	Richmond	[113]	PROPN	False
I	[0]	PRON	had	have	28400	regrets	[]	NOUN	False
I	[0]	PRON	thought	think	28416	what	[]	PRON	False
He	[0]	PRON	shook	shake	28436	head	[]	NOUN	False
I	[0]	PRON	reach	reach	28505	her	[140]	PRON	True
you	[0]	PRON	mean	mean	28572	what	[]	PRON	False
he	[93]	PRON	found	find	28646	Armstrong	[86]	PROPN	False
he	[93]	PRON	left	leave	28651	him	[86]	PRON	False
Armstrong	[86]	PROPN	said	say	28671	Gone to test some theory or other	[]	ADJ	False
doctor	[287]	NOUN	waved	wave	28713	hand	[]	NOUN	False
I	[0]	PRON	mean	mean	28727	it	[]	PRON	True
I	[0]	PRON	had	have	28813	conversation	[]	NOUN	True
I	[0]	PRON	studied	study	28821	him	[80]	PRON	True
who	[2298]	PRON	pulls	pull	28859	himself	[2298]	PRON	False
They	[2299]	PRON	fastened	fasten	28891	rope	[]	NOUN	False
I	[0]	PRON	help	help	28902	myself	[0]	PRON	False
Blore	[93]	PROPN	said	say	28936	Climbs	[]	NOUN	False
he	[97]	PRON	done	do	28968	mountaineering	[]	NOUN	False
I	[0]	PRON	think	think	29002	what	[]	PRON	False
I	[0]	PRON	trust	trust	29046	yard	[1044]	NOUN	True
he	[97]	PRON	led	lead	29061	life	[]	NOUN	False
some	[]	PRON	had	have	29078	to be kept pretty dark	[]	ADJ	False
you	[0]	PRON	happen	happen	29096	to bring a revolver along with you	[0]	PRON	False
I	[0]	PRON	suppose	suppose	29140	habit	[]	NOUN	False
Mr. Lombard	[97]	PROPN	takes	take	29183	revolver	[]	NOUN	False
Mr. Lombard	[97]	PROPN	takes	take	29183	places	[]	NOUN	False
him	[97]	PRON	bring	bring	29216	outfit	[]	NOUN	False
people	[1846]	NOUN	carry	carry	29229	revolvers	[]	NOUN	False
Dr. Armstrong	[86]	PROPN	shook	shake	29241	head	[]	NOUN	False
They	[2301]	PRON	leaned	lean	29247	progress	[]	NOUN	False
They	[2301]	PRON	watched	watch	29250	progress	[]	NOUN	False
He	[97]	PRON	wiped	wipe	29282	perspiration	[]	NOUN	False
They	[2301]	PRON	went	go	29318	attention	[]	NOUN	False
They	[2301]	PRON	turned	turn	29326	attention	[]	NOUN	False
yard measure	[2307]	NOUN	assisted	assist	29344	them	[2301]	PRON	False
Rogers	[94]	PROPN	carrying	carry	29393	tray	[]	NOUN	False
I	[0]	PRON	say	say	29437	that	[]	SCONJ	False
they	[2301]	PRON	faced	face	29474	other	[]	ADJ	False
one	[2220]	NOUN	hiding	hide	29483	hidingplace	[]	NOUN	False
they	[2301]	PRON	heard	hear	29558	sound	[]	NOUN	False
They	[2301]	PRON	heard	hear	29572	it	[]	PRON	False
Armstrong	[86]	PROPN	grasped	grasp	29576	arm	[]	NOUN	False
Lombard	[71]	PROPN	held	hold	29582	finger	[]	NOUN	False
He	[93]	PRON	flung	fling	29700	door	[]	NOUN	False
Blore	[93]	PROPN	recovered	recover	29734	himself	[93]	PRON	False
I	[0]	PRON	moving	move	29774	things	[]	NOUN	False
I	[0]	PRON	take	take	29779	it	[]	PRON	False
I	[0]	PRON	take	take	29788	one	[1067]	NUM	False
he	[0]	PRON	spoke	speak	29811	that	[]	SCONJ	False
He	[86]	PRON	avoided	avoid	29831	looking at the sheeted figure lying on the bed	[2324]	NOUN	False
Rogers	[94]	PROPN	said	say	29843	Thank you , sir	[1936, 1891]	NOUN	False
Armstrong	[86]	PROPN	said	say	29908	Wish I 'd got my stuff here	[0]	ADV	False
I	[0]	PRON	got	get	29914	stuff	[]	NOUN	False
I	[0]	PRON	like	like	29921	to know what drug it was	[]	AUX	False
I	[0]	PRON	feel	feel	29945	it	[]	PRON	False
we	[1071]	PRON	going	go	29953	to find anything	[]	PRON	True
we	[1071]	PRON	saw	see	29986	him	[1072]	PRON	False
Lombard	[71]	PROPN	pulled	pull	30031	torch	[]	NOUN	False
I	[0]	PRON	know	know	30141	something	[]	PRON	False
Philip Lombard	[71]	PROPN	said	say	30233	accident	[]	NOUN	False
you	[737]	PRON	give	give	30276	dope	[]	NOUN	False
you	[737]	PRON	mean	mean	30296	What	[]	PRON	False
You	[737]	PRON	said	say	30304	yourself	[737]	PRON	False
you	[737]	PRON	give	give	30308	something	[]	PRON	False
I	[0]	PRON	gave	give	30338	dose	[]	NOUN	False
you	[737]	PRON	give	give	30370	overdose	[]	NOUN	True
you	[737]	PRON	mean	mean	30391	what	[]	PRON	False
you	[737]	PRON	made	make	30410	mistake	[]	NOUN	False
I	[0]	PRON	did	do	30429	nothing	[]	PRON	False
I	[0]	PRON	gave	give	30458	overdose	[]	NOUN	False
you	[1081]	PRON	got	get	30478	to keep our heads	[1081]	NOUN	False
's	[]	PRON	start	start	30488	accusations	[]	NOUN	False
doctor	[287]	NOUN	made	make	30505	mistake	[]	NOUN	False
Doctors	[1083]	NOUN	afford	afford	30533	to make mistakes of that kind , my friend	[1084]	NOUN	True
We	[1081]	PRON	got	get	30602	to pull together	[]	ADV	False
Blore	[93]	PROPN	took	take	30619	step	[]	NOUN	False
You	[737]	PRON	try	try	30648	me	[0]	PRON	False
You	[737]	PRON	shut	shut	30650	me	[0]	PRON	False
I	[0]	PRON	want	want	30662	to know	[]	VERB	False
I	[0]	PRON	want	want	30688	to know why you brought a revolver down here on a pleasant social visit	[97]	NOUN	False
you	[97]	PRON	brought	bring	30693	revolver	[]	NOUN	False
I	[0]	PRON	brought	bring	30766	it	[1086]	PRON	False
I	[0]	PRON	expected	expect	30770	to run into a spot of trouble	[]	NOUN	False
You	[97]	PRON	tell	tell	30788	us	[1087]	PRON	True
Lombard	[71]	PROPN	shook	shake	30796	head	[]	NOUN	False
I	[0]	PRON	approached	approach	30873	Jewboy Morris	[]	PROPN	False
He	[1090]	PRON	offered	offer	30884	guineas	[]	NOUN	False
I	[0]	PRON	got	get	30901	reputation	[]	NOUN	False
he	[1090]	PRON	told	tell	30943	you more	[97]	ADJ	False
I	[0]	PRON	take	take	30968	it	[]	PRON	False
I	[0]	PRON	leave	leave	30971	it	[]	PRON	False
I	[0]	PRON	took	take	30984	it	[]	PRON	False
Lombard	[71]	PROPN	shrugged	shrug	31014	shoulders	[]	NOUN	False
I	[0]	PRON	lay	lay	31040	story	[]	NOUN	False
I	[0]	PRON	told	tell	31043	story	[]	NOUN	False
I	[0]	PRON	take	take	31133	oath	[]	NOUN	False
gong	[]	NOUN	pealed	peal	31182	call	[]	NOUN	False
men	[2255]	NOUN	descended	descend	31201	stairs	[]	NOUN	False
he	[0]	PRON	moved	move	31205	step	[]	NOUN	False
I	[0]	PRON	is	be	31229	potatoes	[]	NOUN	False
I	[0]	PRON	boiled	boil	31239	potatoes	[]	NOUN	False
I	[0]	PRON	say	say	31298	that	[]	SCONJ	False
he	[0]	PRON	followed	follow	31327	men	[2255]	NOUN	False
It	[]	PRON	wormes	worm	31337	me	[0]	PRON	False
unfortunate	[]	ADJ	describes	describe	31369	it	[]	PRON	False
She	[76]	PRON	dropped	drop	31385	ball	[]	NOUN	False
She	[76]	PRON	rewinding	rewinde	31393	end	[]	NOUN	False
she	[76]	PRON	took	take	31401	seat	[]	NOUN	False
He	[55]	PRON	darted	dart	31445	looks	[]	NOUN	False
You	[0]	PRON	had	have	31467	morning	[]	NOUN	False
They	[2340]	PRON	sat	sit	31535	table	[]	NOUN	False
Rogers	[94]	PROPN	addressed	address	31541	Miss Brent	[76]	PROPN	False
he	[2050]	PRON	hear	hear	31578	gong	[]	NOUN	False
I	[0]	PRON	go	go	31606	luncheon	[]	NOUN	False
I	[0]	PRON	inform	inform	31609	luncheon	[]	NOUN	False
others	[1113]	NOUN	start	start	31633	lunch	[]	NOUN	False
He	[0]	PRON	left	leave	31638	room	[468]	NOUN	False
he	[0]	PRON	heard	hear	31645	voice	[]	NOUN	False
you	[0]	PRON	take	take	31653	tongue	[]	PROPN	False
you	[0]	PRON	take	take	31653	ham	[]	PROPN	False
people	[2342]	NOUN	seemed	seem	31670	to find conversation difficult	[]	ADJ	False
Blore	[93]	PROPN	made	make	31703	contribution	[]	NOUN	False
He	[1115]	PRON	kept	keep	31728	saying a storm was coming	[]	VERB	False
they	[1117]	PRON	know	know	31738	weather	[]	NOUN	False
Rogers	[94]	PROPN	went	go	31747	table	[]	NOUN	False
it	[]	PRON	running	run	31789	feet	[]	NOUN	False
they	[2342]	PRON	knew	know	31800	knew without being told ...	[]	PUNCT	False
They	[2342]	PRON	stood	stand	31819	looking towards the door	[]	NOUN	False
people	[2344]	NOUN	looked	look	31873	words	[]	NOUN	False
people	[2344]	NOUN	find	find	31879	words	[]	NOUN	False
Blore	[93]	PROPN	passed	pass	31927	stairs	[]	NOUN	False
Armstrong	[86]	PROPN	passed	pass	31927	stairs	[]	NOUN	False
they	[2342]	PRON	left	leave	31951	it	[2349]	PRON	False
he	[0]	PRON	saw	see	31991	her	[125]	PRON	False
eyes	[]	NOUN	asked	ask	31997	question	[]	NOUN	False
that	[]	PRON	surprised	surprise	32022	herself	[125]	PRON	False
Armstrong	[86]	PROPN	left	leave	32060	room	[468]	NOUN	False
He	[86]	PRON	said	say	32170	question	[]	NOUN	False
you	[737]	PRON	find	find	32223	weapon	[]	NOUN	False
he	[55]	PRON	assumed	assume	32300	command	[]	NOUN	False
You	[1936]	PRON	searching	search	32362	island	[1934]	NOUN	False
You	[1936]	PRON	searching	search	32362	right	[]	NOUN	False
you	[1936]	PRON	reached	reach	32423	conclusion	[]	NOUN	False
it	[]	PRON	affects	affect	32468	issue	[]	NOUN	False
I	[0]	PRON	tell	tell	32500	you	[1936]	PRON	False
judge	[338]	NOUN	stroked	stroke	32509	jaw	[]	NOUN	False
I	[0]	PRON	told	tell	32538	you	[1936]	PRON	False
law	[1136]	NOUN	touch	touch	32605	which	[1136]	PRON	True
judge	[338]	NOUN	turned	turn	32669	eye	[]	NOUN	False
we	[2365]	PRON	know	know	32716	which	[]	PRON	True
I	[338]	PRON	express	express	32767	myself	[338]	PRON	False
I	[1139]	PRON	take	take	32786	it	[]	PRON	False
you	[2365]	PRON	agree	agree	32791	that	[]	PRON	False
Blore	[93]	PROPN	said	say	32810	doubt	[]	NOUN	False
you	[2365]	PRON	ask	ask	32822	me	[93]	PRON	False
gesture	[]	NOUN	stopped	stop	32841	him	[93]	PRON	False
hand	[]	NOUN	stopped	stop	32841	him	[93]	PRON	False
I	[338]	PRON	wish	wish	32862	to establish	[]	VERB	False
one	[2004]	NUM	possessed	possess	32897	devil	[2376]	NOUN	False
I	[125]	PRON	believe	believe	32910	it	[]	PRON	True
Wargrave	[55]	PROPN	said	say	32919	Lombard	[71]	PROPN	False
judge	[338]	NOUN	nodded	nod	32936	head	[]	NOUN	False
He	[338]	PRON	said	say	32945	Now let us examine the evidence	[2374]	NOUN	False
us	[2374]	PRON	examine	examine	32951	evidence	[]	NOUN	False
you	[93]	PRON	have	have	32973	something	[]	PRON	False
