canonical_id_left	name_left	role_left	word	lemma	index	negated	gender_left	name_variants_left	canonical_id_right	name_right	role_right	gender_right	name_variants_right
2	Philip Lombard	agent	taken	take	34759	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	9	Ethel Rogers	patient	f	['Ethel', 'Ethel Rogers', 'His wife', 'Mother Rogers', 'Mrs. Rogers']
8	Thomas Rogers	agent	killing	kill	34739	False	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']	9	Ethel Rogers	patient	f	['Ethel', 'Ethel Rogers', 'His wife', 'Mother Rogers', 'Mrs. Rogers']
9	Ethel Rogers	agent	giving	give	34751	False	f	['Ethel', 'Ethel Rogers', 'His wife', 'Mother Rogers', 'Mrs. Rogers']	8	Thomas Rogers	patient	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']
2	Philip Lombard	agent	see	see	34788	True	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	8	Thomas Rogers	patient	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']
3	Edward George Armstrong	agent	gave	give	35198	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	9	Ethel Rogers	patient	f	['Ethel', 'Ethel Rogers', 'His wife', 'Mother Rogers', 'Mrs. Rogers']
3	Edward George Armstrong	agent	sent	send	35409	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	8	Thomas Rogers	patient	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']
0	Lawrence John Wargrave	agent	bending	bend	35504	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	9	Ethel Rogers	patient	f	['Ethel', 'Ethel Rogers', 'His wife', 'Mother Rogers', 'Mrs. Rogers']
0	Lawrence John Wargrave	agent	bending	bend	35504	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	9	Ethel Rogers	patient	f	['Ethel', 'Ethel Rogers', 'His wife', 'Mother Rogers', 'Mrs. Rogers']
3	Edward George Armstrong	agent	gave	give	35585	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	9	Ethel Rogers	patient	f	['Ethel', 'Ethel Rogers', 'His wife', 'Mother Rogers', 'Mrs. Rogers']
4	William Henry Blore	agent	get	get	35667	True	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
3	Edward George Armstrong	agent	given	give	35695	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	9	Ethel Rogers	patient	f	['Ethel', 'Ethel Rogers', 'His wife', 'Mother Rogers', 'Mrs. Rogers']
0	Lawrence John Wargrave	agent	kill	kill	36364	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	6	John Gordon Macarthur	patient	m	"['""he', 'Damn fool', 'General', 'General Macarthur', 'John Gordon Macarthur']"
4	William Henry Blore	agent	was	be	36408	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
0	Lawrence John Wargrave	agent	were	be	36549	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
0	Lawrence John Wargrave	agent	turned	turn	36692	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	5	Emily Brent	patient	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"
5	Emily Brent	agent	took	take	36718	False	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
1	Vera Elizabeth Claythorne	agent	was	be	36809	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	5	Emily Brent	patient	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"
2	Philip Lombard	agent	frightened	frighten	36965	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
2	Philip Lombard	agent	murmured	murmur	37175	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
10	Isaac Morris	agent	strike	strike	37802	False	m	['Every one', 'Isaac Morris', 'Man called Morris', 'Morris', 'Mr. Isaac Morris']	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
1	Vera Elizabeth Claythorne	agent	see	see	37900	True	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
2	Philip Lombard	agent	plump	plump	37991	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
1	Vera Elizabeth Claythorne	agent	answered	answer	38148	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
2	Philip Lombard	agent	put	put	38173	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
3	Edward George Armstrong	agent	gave	give	38231	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	9	Ethel Rogers	patient	f	['Ethel', 'Ethel Rogers', 'His wife', 'Mother Rogers', 'Mrs. Rogers']
2	Philip Lombard	agent	left	leave	38306	True	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
2	Philip Lombard	agent	looked	look	38446	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
10	Isaac Morris	agent	got	get	38604	False	m	['Every one', 'Isaac Morris', 'Man called Morris', 'Morris', 'Mr. Isaac Morris']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
3	Edward George Armstrong	agent	stared	star	39130	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
3	Edward George Armstrong	agent	stared	star	39196	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
2	Philip Lombard	agent	found	find	40887	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
0	Lawrence John Wargrave	agent	had roused	have rouse	40901	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
5	Emily Brent	agent	assure	assure	41157	False	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
5	Emily Brent	agent	seen	see	41199	True	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"	8	Thomas Rogers	patient	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']
1	Vera Elizabeth Claythorne	agent	caught	catch	41310	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
1	Vera Elizabeth Claythorne	agent	made	make	41322	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
0	Lawrence John Wargrave	agent	stared	star	41691	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
3	Edward George Armstrong	agent	struck	strike	41873	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
0	Lawrence John Wargrave	agent	ask	ask	42409	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
0	Lawrence John Wargrave	agent	ask	ask	42409	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	5	Emily Brent	patient	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"
0	Lawrence John Wargrave	agent	ask	ask	42584	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
0	Lawrence John Wargrave	agent	suspect	suspect	42698	True	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
2	Philip Lombard	agent	take	take	42809	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
4	William Henry Blore	agent	stared	star	43075	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
4	William Henry Blore	agent	tell	tell	43112	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
0	Lawrence John Wargrave	agent	got	get	43180	True	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
4	William Henry Blore	agent	demanded	demand	43235	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
14	Hugo Hamilton	agent	looked	look	43464	False	m	['Hugo', 'Hugo Hamilton', 'The Lord', 'a good-looking young man called Hugo Hamilton', 'you']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
5	Emily Brent	agent	dreamed	dream	43882	False	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"	17	Beatrice Taylor	patient	f	['BEATRICE TAYLOR', 'Beatrice', 'Beatrice Taylor', 'The abandoned creature', 'the drowned girl']
3	Edward George Armstrong	agent	came	come	44420	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	5	Emily Brent	patient	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"
3	Edward George Armstrong	agent	give	give	44433	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
0	Lawrence John Wargrave	agent	please	please	44489	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	5	Emily Brent	patient	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"
5	Emily Brent	agent	see	see	44726	False	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"	17	Beatrice Taylor	patient	f	['BEATRICE TAYLOR', 'Beatrice', 'Beatrice Taylor', 'The abandoned creature', 'the drowned girl']
1	Vera Elizabeth Claythorne	agent	fetch	fetch	44857	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	5	Emily Brent	patient	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"
4	William Henry Blore	agent	take	take	44919	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	5	Emily Brent	patient	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"
10	Isaac Morris	agent	judge	judge	45012	True	m	['Every one', 'Isaac Morris', 'Man called Morris', 'Morris', 'Mr. Isaac Morris']	5	Emily Brent	patient	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"
5	Emily Brent	agent	told	tell	45082	False	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
5	Emily Brent	agent	tell	tell	45095	False	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
0	Lawrence John Wargrave	agent	ask observe	ask observe	45267	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
3	Edward George Armstrong	agent	looked	look	45875	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
3	Edward George Armstrong	agent	looked	look	45875	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
3	Edward George Armstrong	agent	tell	tell	45888	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
4	William Henry Blore	agent	looking	look	45900	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
0	Lawrence John Wargrave	agent	have	have	45966	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
10	Isaac Morris	agent	have	have	46064	False	m	['Every one', 'Isaac Morris', 'Man called Morris', 'Morris', 'Mr. Isaac Morris']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
10	Isaac Morris	agent	damned	damn	46968	False	m	['Every one', 'Isaac Morris', 'Man called Morris', 'Morris', 'Mr. Isaac Morris']	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
0	Lawrence John Wargrave	agent	think	think	48559	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
14	Hugo Hamilton	agent	was	be	49059	False	m	['Hugo', 'Hugo Hamilton', 'The Lord', 'a good-looking young man called Hugo Hamilton', 'you']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
10	Isaac Morris	agent	got	get	49660	False	m	['Every one', 'Isaac Morris', 'Man called Morris', 'Morris', 'Mr. Isaac Morris']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
10	Isaac Morris	agent	got	get	49660	False	m	['Every one', 'Isaac Morris', 'Man called Morris', 'Morris', 'Mr. Isaac Morris']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
3	Edward George Armstrong	agent	supported	support	49715	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
0	Lawrence John Wargrave	agent	are	be	49865	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
4	William Henry Blore	agent	knock	knock	50120	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
10	Isaac Morris	agent	came	come	50186	False	m	['Every one', 'Isaac Morris', 'Man called Morris', 'Morris', 'Mr. Isaac Morris']	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
0	Lawrence John Wargrave	agent	following	follow	50202	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
1	Vera Elizabeth Claythorne	agent	said	say	51706	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	15	Cyril Ogilvie Hamilton	patient	m	['A puny child', 'Cyril', 'Cyril Hamilton', 'Cyril Ogilvie Hamilton', 'You']
1	Vera Elizabeth Claythorne	agent	tell	tell	51794	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
14	Hugo Hamilton	agent	looked	look	52043	False	m	['Hugo', 'Hugo Hamilton', 'The Lord', 'a good-looking young man called Hugo Hamilton', 'you']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
1	Vera Elizabeth Claythorne	agent	written	write	52081	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	14	Hugo Hamilton	patient	m	['Hugo', 'Hugo Hamilton', 'The Lord', 'a good-looking young man called Hugo Hamilton', 'you']
1	Vera Elizabeth Claythorne	agent	think	think	52102	True	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	14	Hugo Hamilton	patient	m	['Hugo', 'Hugo Hamilton', 'The Lord', 'a good-looking young man called Hugo Hamilton', 'you']
14	Hugo Hamilton	agent	was	be	52139	False	m	['Hugo', 'Hugo Hamilton', 'The Lord', 'a good-looking young man called Hugo Hamilton', 'you']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
4	William Henry Blore	agent	paused	pause	53544	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
2	Philip Lombard	agent	moved	move	53758	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
2	Philip Lombard	agent	raced	race	53886	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
4	William Henry Blore	agent	speak	speak	53968	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
2	Philip Lombard	agent	joined	join	53998	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
2	Philip Lombard	agent	'm	be	54163	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
4	William Henry Blore	agent	followed	follow	54184	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
1	Vera Elizabeth Claythorne	agent	were	be	54336	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
3	Edward George Armstrong	agent	groaning	groan	54398	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
3	Edward George Armstrong	agent	inform	inform	54410	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
4	William Henry Blore	agent	tell	tell	54858	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
4	William Henry Blore	agent	tell	tell	54939	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
10	Isaac Morris	agent	find	find	55446	False	m	['Every one', 'Isaac Morris', 'Man called Morris', 'Morris', 'Mr. Isaac Morris']	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
10	Isaac Morris	agent	find	find	55446	False	m	['Every one', 'Isaac Morris', 'Man called Morris', 'Morris', 'Mr. Isaac Morris']	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
2	Philip Lombard	agent	swear	swear	55578	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
4	William Henry Blore	agent	ask	ask	55938	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
4	William Henry Blore	agent	pot	pot	55950	True	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
